,Id,State,Country,Lat,Long,Date,ConfirmedCases,Fatalities,pdc
395,600,not,Armenia,40.0691,45.0382,03-03-2020,1,0,1
396,601,not,Armenia,40.0691,45.0382,04-03-2020,1,0,1
397,602,not,Armenia,40.0691,45.0382,05-03-2020,1,0,1
398,603,not,Armenia,40.0691,45.0382,06-03-2020,1,0,1
399,604,not,Armenia,40.0691,45.0382,07-03-2020,1,0,1
400,605,not,Armenia,40.0691,45.0382,08-03-2020,1,0,1
401,606,not,Armenia,40.0691,45.0382,09-03-2020,1,0,1
402,607,not,Armenia,40.0691,45.0382,10-03-2020,1,0,1
403,608,not,Armenia,40.0691,45.0382,11-03-2020,1,0,1
404,609,not,Armenia,40.0691,45.0382,12-03-2020,4,0,1
405,610,not,Armenia,40.0691,45.0382,13-03-2020,8,0,4
406,611,not,Armenia,40.0691,45.0382,14-03-2020,18,0,8
407,612,not,Armenia,40.0691,45.0382,15-03-2020,26,0,18
408,613,not,Armenia,40.0691,45.0382,16-03-2020,52,0,26
409,614,not,Armenia,40.0691,45.0382,17-03-2020,78,0,52
410,615,not,Armenia,40.0691,45.0382,18-03-2020,84,0,78
411,616,not,Armenia,40.0691,45.0382,19-03-2020,115,0,84
412,617,not,Armenia,40.0691,45.0382,20-03-2020,136,0,115
413,652,not,Aruba,,,22-01-2020,0,0,2
414,653,not,Aruba,,,23-01-2020,0,0,0
415,654,not,Aruba,,,24-01-2020,0,0,0
416,655,not,Aruba,,,25-01-2020,0,0,0
417,656,not,Aruba,,,26-01-2020,0,0,0
418,657,not,Aruba,,,27-01-2020,0,0,0
419,658,not,Aruba,,,28-01-2020,0,0,0
420,659,not,Aruba,,,29-01-2020,0,0,0
421,660,not,Aruba,,,30-01-2020,0,0,0
422,661,not,Aruba,,,31-01-2020,0,0,0
423,662,not,Aruba,,,01-02-2020,0,0,0
424,663,not,Aruba,,,02-02-2020,0,0,0
425,664,not,Aruba,,,03-02-2020,0,0,0
426,665,not,Aruba,,,04-02-2020,0,0,0
427,666,not,Aruba,,,05-02-2020,0,0,0
428,667,not,Aruba,,,06-02-2020,0,0,0
429,668,not,Aruba,,,07-02-2020,0,0,0
430,669,not,Aruba,,,08-02-2020,0,0,0
431,670,not,Aruba,,,09-02-2020,0,0,0
432,671,not,Aruba,,,10-02-2020,0,0,0
433,672,not,Aruba,,,11-02-2020,0,0,0
434,673,not,Aruba,,,12-02-2020,0,0,0
435,674,not,Aruba,,,13-02-2020,0,0,0
436,675,not,Aruba,,,14-02-2020,0,0,0
437,676,not,Aruba,,,15-02-2020,0,0,0
438,677,not,Aruba,,,16-02-2020,0,0,0
439,678,not,Aruba,,,17-02-2020,0,0,0
440,679,not,Aruba,,,18-02-2020,0,0,0
441,680,not,Aruba,,,19-02-2020,0,0,0
442,681,not,Aruba,,,20-02-2020,0,0,0
443,682,not,Aruba,,,21-02-2020,0,0,0
444,683,not,Aruba,,,22-02-2020,0,0,0
445,684,not,Aruba,,,23-02-2020,0,0,0
446,685,not,Aruba,,,24-02-2020,0,0,0
447,686,not,Aruba,,,25-02-2020,0,0,0
448,687,not,Aruba,,,26-02-2020,0,0,0
449,688,not,Aruba,,,27-02-2020,0,0,0
450,689,not,Aruba,,,28-02-2020,0,0,0
451,690,not,Aruba,,,29-02-2020,0,0,0
452,691,not,Aruba,,,01-03-2020,0,0,0
453,692,not,Aruba,,,02-03-2020,0,0,0
454,693,not,Aruba,,,03-03-2020,0,0,0
455,694,not,Aruba,,,04-03-2020,0,0,0
456,695,not,Aruba,,,05-03-2020,0,0,0
457,696,not,Aruba,,,06-03-2020,0,0,0
458,697,not,Aruba,,,07-03-2020,0,0,0
459,698,not,Aruba,,,08-03-2020,0,0,0
460,699,not,Aruba,,,09-03-2020,0,0,0
461,700,not,Aruba,,,10-03-2020,0,0,0
462,701,not,Aruba,,,11-03-2020,0,0,0
463,702,not,Aruba,,,12-03-2020,0,0,0
464,703,not,Aruba,,,13-03-2020,0,0,0
465,704,not,Aruba,,,14-03-2020,0,0,0
466,705,not,Aruba,,,15-03-2020,0,0,0
467,706,not,Aruba,,,16-03-2020,0,0,0
468,707,not,Aruba,,,17-03-2020,0,0,0
469,708,not,Aruba,,,18-03-2020,0,0,0
470,709,not,Aruba,,,19-03-2020,0,0,0
471,710,not,Aruba,,,20-03-2020,0,0,0
472,745,Australian Capital Territory,Australia,-35.4735,149.0124,22-01-2020,0,0,2
473,746,Australian Capital Territory,Australia,-35.4735,149.0124,23-01-2020,0,0,0
474,747,Australian Capital Territory,Australia,-35.4735,149.0124,24-01-2020,0,0,0
475,748,Australian Capital Territory,Australia,-35.4735,149.0124,25-01-2020,0,0,0
476,749,Australian Capital Territory,Australia,-35.4735,149.0124,26-01-2020,0,0,0
477,750,Australian Capital Territory,Australia,-35.4735,149.0124,27-01-2020,0,0,0
478,751,Australian Capital Territory,Australia,-35.4735,149.0124,28-01-2020,0,0,0
479,752,Australian Capital Territory,Australia,-35.4735,149.0124,29-01-2020,0,0,0
480,753,Australian Capital Territory,Australia,-35.4735,149.0124,30-01-2020,0,0,0
481,754,Australian Capital Territory,Australia,-35.4735,149.0124,31-01-2020,0,0,0
482,755,Australian Capital Territory,Australia,-35.4735,149.0124,01-02-2020,0,0,0
483,756,Australian Capital Territory,Australia,-35.4735,149.0124,02-02-2020,0,0,0
484,757,Australian Capital Territory,Australia,-35.4735,149.0124,03-02-2020,0,0,0
485,758,Australian Capital Territory,Australia,-35.4735,149.0124,04-02-2020,0,0,0
486,759,Australian Capital Territory,Australia,-35.4735,149.0124,05-02-2020,0,0,0
487,760,Australian Capital Territory,Australia,-35.4735,149.0124,06-02-2020,0,0,0
488,761,Australian Capital Territory,Australia,-35.4735,149.0124,07-02-2020,0,0,0
489,762,Australian Capital Territory,Australia,-35.4735,149.0124,08-02-2020,0,0,0
490,763,Australian Capital Territory,Australia,-35.4735,149.0124,09-02-2020,0,0,0
491,764,Australian Capital Territory,Australia,-35.4735,149.0124,10-02-2020,0,0,0
492,765,Australian Capital Territory,Australia,-35.4735,149.0124,11-02-2020,0,0,0
493,766,Australian Capital Territory,Australia,-35.4735,149.0124,12-02-2020,0,0,0
494,767,Australian Capital Territory,Australia,-35.4735,149.0124,13-02-2020,0,0,0
495,768,Australian Capital Territory,Australia,-35.4735,149.0124,14-02-2020,0,0,0
496,769,Australian Capital Territory,Australia,-35.4735,149.0124,15-02-2020,0,0,0
497,770,Australian Capital Territory,Australia,-35.4735,149.0124,16-02-2020,0,0,0
498,771,Australian Capital Territory,Australia,-35.4735,149.0124,17-02-2020,0,0,0
499,772,Australian Capital Territory,Australia,-35.4735,149.0124,18-02-2020,0,0,0
500,773,Australian Capital Territory,Australia,-35.4735,149.0124,19-02-2020,0,0,0
501,774,Australian Capital Territory,Australia,-35.4735,149.0124,20-02-2020,0,0,0
502,775,Australian Capital Territory,Australia,-35.4735,149.0124,21-02-2020,0,0,0
503,776,Australian Capital Territory,Australia,-35.4735,149.0124,22-02-2020,0,0,0
504,777,Australian Capital Territory,Australia,-35.4735,149.0124,23-02-2020,0,0,0
505,778,Australian Capital Territory,Australia,-35.4735,149.0124,24-02-2020,0,0,0
506,779,Australian Capital Territory,Australia,-35.4735,149.0124,25-02-2020,0,0,0
507,780,Australian Capital Territory,Australia,-35.4735,149.0124,26-02-2020,0,0,0
508,781,Australian Capital Territory,Australia,-35.4735,149.0124,27-02-2020,0,0,0
509,782,Australian Capital Territory,Australia,-35.4735,149.0124,28-02-2020,0,0,0
510,783,Australian Capital Territory,Australia,-35.4735,149.0124,29-02-2020,0,0,0
511,784,Australian Capital Territory,Australia,-35.4735,149.0124,01-03-2020,0,0,0
512,785,Australian Capital Territory,Australia,-35.4735,149.0124,02-03-2020,0,0,0
513,786,Australian Capital Territory,Australia,-35.4735,149.0124,03-03-2020,0,0,0
514,787,Australian Capital Territory,Australia,-35.4735,149.0124,04-03-2020,0,0,0
515,788,Australian Capital Territory,Australia,-35.4735,149.0124,05-03-2020,0,0,0
516,789,Australian Capital Territory,Australia,-35.4735,149.0124,06-03-2020,0,0,0
517,790,Australian Capital Territory,Australia,-35.4735,149.0124,07-03-2020,0,0,0
518,791,Australian Capital Territory,Australia,-35.4735,149.0124,08-03-2020,0,0,0
519,792,Australian Capital Territory,Australia,-35.4735,149.0124,09-03-2020,0,0,0
520,793,Australian Capital Territory,Australia,-35.4735,149.0124,10-03-2020,0,0,0
521,794,Australian Capital Territory,Australia,-35.4735,149.0124,11-03-2020,0,0,0
522,795,Australian Capital Territory,Australia,-35.4735,149.0124,12-03-2020,0,0,0
523,796,Australian Capital Territory,Australia,-35.4735,149.0124,13-03-2020,1,0,0
524,797,Australian Capital Territory,Australia,-35.4735,149.0124,14-03-2020,1,0,1
525,798,Australian Capital Territory,Australia,-35.4735,149.0124,15-03-2020,1,0,1
526,799,Australian Capital Territory,Australia,-35.4735,149.0124,16-03-2020,2,0,1
527,800,Australian Capital Territory,Australia,-35.4735,149.0124,17-03-2020,2,0,2
528,801,Australian Capital Territory,Australia,-35.4735,149.0124,18-03-2020,3,0,2
529,802,Australian Capital Territory,Australia,-35.4735,149.0124,19-03-2020,4,0,3
530,803,Australian Capital Territory,Australia,-35.4735,149.0124,20-03-2020,6,0,4
531,838,From Diamond Princess,Australia,35.4437,139.638,22-01-2020,0,0,2
532,839,From Diamond Princess,Australia,35.4437,139.638,23-01-2020,0,0,0
533,840,From Diamond Princess,Australia,35.4437,139.638,24-01-2020,0,0,0
534,841,From Diamond Princess,Australia,35.4437,139.638,25-01-2020,0,0,0
535,842,From Diamond Princess,Australia,35.4437,139.638,26-01-2020,0,0,0
536,843,From Diamond Princess,Australia,35.4437,139.638,27-01-2020,0,0,0
537,844,From Diamond Princess,Australia,35.4437,139.638,28-01-2020,0,0,0
538,845,From Diamond Princess,Australia,35.4437,139.638,29-01-2020,0,0,0
539,846,From Diamond Princess,Australia,35.4437,139.638,30-01-2020,0,0,0
540,847,From Diamond Princess,Australia,35.4437,139.638,31-01-2020,0,0,0
541,848,From Diamond Princess,Australia,35.4437,139.638,01-02-2020,0,0,0
542,849,From Diamond Princess,Australia,35.4437,139.638,02-02-2020,0,0,0
543,850,From Diamond Princess,Australia,35.4437,139.638,03-02-2020,0,0,0
544,851,From Diamond Princess,Australia,35.4437,139.638,04-02-2020,0,0,0
545,852,From Diamond Princess,Australia,35.4437,139.638,05-02-2020,0,0,0
546,853,From Diamond Princess,Australia,35.4437,139.638,06-02-2020,0,0,0
547,854,From Diamond Princess,Australia,35.4437,139.638,07-02-2020,0,0,0
548,855,From Diamond Princess,Australia,35.4437,139.638,08-02-2020,0,0,0
549,856,From Diamond Princess,Australia,35.4437,139.638,09-02-2020,0,0,0
550,857,From Diamond Princess,Australia,35.4437,139.638,10-02-2020,0,0,0
551,858,From Diamond Princess,Australia,35.4437,139.638,11-02-2020,0,0,0
552,859,From Diamond Princess,Australia,35.4437,139.638,12-02-2020,0,0,0
553,860,From Diamond Princess,Australia,35.4437,139.638,13-02-2020,0,0,0
554,861,From Diamond Princess,Australia,35.4437,139.638,14-02-2020,0,0,0
555,862,From Diamond Princess,Australia,35.4437,139.638,15-02-2020,0,0,0
556,863,From Diamond Princess,Australia,35.4437,139.638,16-02-2020,0,0,0
557,864,From Diamond Princess,Australia,35.4437,139.638,17-02-2020,0,0,0
558,865,From Diamond Princess,Australia,35.4437,139.638,18-02-2020,0,0,0
559,866,From Diamond Princess,Australia,35.4437,139.638,19-02-2020,0,0,0
560,867,From Diamond Princess,Australia,35.4437,139.638,20-02-2020,0,0,0
561,868,From Diamond Princess,Australia,35.4437,139.638,21-02-2020,4,0,0
562,869,From Diamond Princess,Australia,35.4437,139.638,22-02-2020,7,0,4
563,870,From Diamond Princess,Australia,35.4437,139.638,23-02-2020,7,0,7
564,871,From Diamond Princess,Australia,35.4437,139.638,24-02-2020,7,0,7
565,872,From Diamond Princess,Australia,35.4437,139.638,25-02-2020,7,0,7
566,873,From Diamond Princess,Australia,35.4437,139.638,26-02-2020,7,0,7
567,874,From Diamond Princess,Australia,35.4437,139.638,27-02-2020,8,0,7
568,875,From Diamond Princess,Australia,35.4437,139.638,28-02-2020,8,0,8
569,876,From Diamond Princess,Australia,35.4437,139.638,29-02-2020,0,0,8
570,877,From Diamond Princess,Australia,35.4437,139.638,01-03-2020,0,0,0
571,878,From Diamond Princess,Australia,35.4437,139.638,02-03-2020,0,0,0
572,879,From Diamond Princess,Australia,35.4437,139.638,03-03-2020,0,0,0
573,880,From Diamond Princess,Australia,35.4437,139.638,04-03-2020,0,0,0
574,881,From Diamond Princess,Australia,35.4437,139.638,05-03-2020,0,0,0
575,882,From Diamond Princess,Australia,35.4437,139.638,06-03-2020,0,0,0
576,883,From Diamond Princess,Australia,35.4437,139.638,07-03-2020,0,0,0
577,884,From Diamond Princess,Australia,35.4437,139.638,08-03-2020,0,0,0
578,885,From Diamond Princess,Australia,35.4437,139.638,09-03-2020,0,0,0
579,886,From Diamond Princess,Australia,35.4437,139.638,10-03-2020,0,0,0
580,887,From Diamond Princess,Australia,35.4437,139.638,11-03-2020,0,0,0
581,888,From Diamond Princess,Australia,35.4437,139.638,12-03-2020,0,0,0
582,889,From Diamond Princess,Australia,35.4437,139.638,13-03-2020,0,0,0
583,890,From Diamond Princess,Australia,35.4437,139.638,14-03-2020,0,0,0
584,891,From Diamond Princess,Australia,35.4437,139.638,15-03-2020,0,0,0
585,892,From Diamond Princess,Australia,35.4437,139.638,16-03-2020,0,0,0
586,893,From Diamond Princess,Australia,35.4437,139.638,17-03-2020,0,0,0
587,894,From Diamond Princess,Australia,35.4437,139.638,18-03-2020,0,0,0
588,895,From Diamond Princess,Australia,35.4437,139.638,19-03-2020,0,0,0
589,896,From Diamond Princess,Australia,35.4437,139.638,20-03-2020,0,0,0
590,931,New South Wales,Australia,-33.8688,151.2093,22-01-2020,0,0,2
591,932,New South Wales,Australia,-33.8688,151.2093,23-01-2020,0,0,0
592,933,New South Wales,Australia,-33.8688,151.2093,24-01-2020,0,0,0
593,934,New South Wales,Australia,-33.8688,151.2093,25-01-2020,0,0,0
594,935,New South Wales,Australia,-33.8688,151.2093,26-01-2020,3,0,0
595,936,New South Wales,Australia,-33.8688,151.2093,27-01-2020,4,0,3
596,937,New South Wales,Australia,-33.8688,151.2093,28-01-2020,4,0,4
597,938,New South Wales,Australia,-33.8688,151.2093,29-01-2020,4,0,4
598,939,New South Wales,Australia,-33.8688,151.2093,30-01-2020,4,0,4
599,940,New South Wales,Australia,-33.8688,151.2093,31-01-2020,4,0,4
600,941,New South Wales,Australia,-33.8688,151.2093,01-02-2020,4,0,4
601,942,New South Wales,Australia,-33.8688,151.2093,02-02-2020,4,0,4
602,943,New South Wales,Australia,-33.8688,151.2093,03-02-2020,4,0,4
603,944,New South Wales,Australia,-33.8688,151.2093,04-02-2020,4,0,4
604,945,New South Wales,Australia,-33.8688,151.2093,05-02-2020,4,0,4
605,946,New South Wales,Australia,-33.8688,151.2093,06-02-2020,4,0,4
606,947,New South Wales,Australia,-33.8688,151.2093,07-02-2020,4,0,4
607,948,New South Wales,Australia,-33.8688,151.2093,08-02-2020,4,0,4
608,949,New South Wales,Australia,-33.8688,151.2093,09-02-2020,4,0,4
609,950,New South Wales,Australia,-33.8688,151.2093,10-02-2020,4,0,4
610,951,New South Wales,Australia,-33.8688,151.2093,11-02-2020,4,0,4
611,952,New South Wales,Australia,-33.8688,151.2093,12-02-2020,4,0,4
612,953,New South Wales,Australia,-33.8688,151.2093,13-02-2020,4,0,4
613,954,New South Wales,Australia,-33.8688,151.2093,14-02-2020,4,0,4
614,955,New South Wales,Australia,-33.8688,151.2093,15-02-2020,4,0,4
615,956,New South Wales,Australia,-33.8688,151.2093,16-02-2020,4,0,4
616,957,New South Wales,Australia,-33.8688,151.2093,17-02-2020,4,0,4
617,958,New South Wales,Australia,-33.8688,151.2093,18-02-2020,4,0,4
618,959,New South Wales,Australia,-33.8688,151.2093,19-02-2020,4,0,4
619,960,New South Wales,Australia,-33.8688,151.2093,20-02-2020,4,0,4
620,961,New South Wales,Australia,-33.8688,151.2093,21-02-2020,4,0,4
621,962,New South Wales,Australia,-33.8688,151.2093,22-02-2020,4,0,4
622,963,New South Wales,Australia,-33.8688,151.2093,23-02-2020,4,0,4
623,964,New South Wales,Australia,-33.8688,151.2093,24-02-2020,4,0,4
624,965,New South Wales,Australia,-33.8688,151.2093,25-02-2020,4,0,4
625,966,New South Wales,Australia,-33.8688,151.2093,26-02-2020,4,0,4
626,967,New South Wales,Australia,-33.8688,151.2093,27-02-2020,4,0,4
627,968,New South Wales,Australia,-33.8688,151.2093,28-02-2020,4,0,4
628,969,New South Wales,Australia,-33.8688,151.2093,29-02-2020,4,0,4
629,970,New South Wales,Australia,-33.8688,151.2093,01-03-2020,6,0,4
630,971,New South Wales,Australia,-33.8688,151.2093,02-03-2020,6,0,6
631,972,New South Wales,Australia,-33.8688,151.2093,03-03-2020,13,0,6
632,973,New South Wales,Australia,-33.8688,151.2093,04-03-2020,22,1,13
633,974,New South Wales,Australia,-33.8688,151.2093,05-03-2020,22,1,22
634,975,New South Wales,Australia,-33.8688,151.2093,06-03-2020,26,1,22
635,976,New South Wales,Australia,-33.8688,151.2093,07-03-2020,28,1,26
636,977,New South Wales,Australia,-33.8688,151.2093,08-03-2020,38,2,28
637,978,New South Wales,Australia,-33.8688,151.2093,09-03-2020,48,2,38
638,979,New South Wales,Australia,-33.8688,151.2093,10-03-2020,55,2,48
639,980,New South Wales,Australia,-33.8688,151.2093,11-03-2020,65,2,55
640,981,New South Wales,Australia,-33.8688,151.2093,12-03-2020,65,2,65
641,982,New South Wales,Australia,-33.8688,151.2093,13-03-2020,92,2,65
642,983,New South Wales,Australia,-33.8688,151.2093,14-03-2020,112,2,92
643,984,New South Wales,Australia,-33.8688,151.2093,15-03-2020,134,2,112
644,985,New South Wales,Australia,-33.8688,151.2093,16-03-2020,171,2,134
645,986,New South Wales,Australia,-33.8688,151.2093,17-03-2020,210,4,171
646,987,New South Wales,Australia,-33.8688,151.2093,18-03-2020,267,5,210
647,988,New South Wales,Australia,-33.8688,151.2093,19-03-2020,307,5,267
648,989,New South Wales,Australia,-33.8688,151.2093,20-03-2020,353,6,307
649,1024,Northern Territory,Australia,-12.4634,130.8456,22-01-2020,0,0,2
650,1025,Northern Territory,Australia,-12.4634,130.8456,23-01-2020,0,0,0
651,1026,Northern Territory,Australia,-12.4634,130.8456,24-01-2020,0,0,0
652,1027,Northern Territory,Australia,-12.4634,130.8456,25-01-2020,0,0,0
653,1028,Northern Territory,Australia,-12.4634,130.8456,26-01-2020,0,0,0
654,1029,Northern Territory,Australia,-12.4634,130.8456,27-01-2020,0,0,0
655,1030,Northern Territory,Australia,-12.4634,130.8456,28-01-2020,0,0,0
656,1031,Northern Territory,Australia,-12.4634,130.8456,29-01-2020,0,0,0
657,1032,Northern Territory,Australia,-12.4634,130.8456,30-01-2020,0,0,0
658,1033,Northern Territory,Australia,-12.4634,130.8456,31-01-2020,0,0,0
659,1034,Northern Territory,Australia,-12.4634,130.8456,01-02-2020,0,0,0
660,1035,Northern Territory,Australia,-12.4634,130.8456,02-02-2020,0,0,0
661,1036,Northern Territory,Australia,-12.4634,130.8456,03-02-2020,0,0,0
662,1037,Northern Territory,Australia,-12.4634,130.8456,04-02-2020,0,0,0
663,1038,Northern Territory,Australia,-12.4634,130.8456,05-02-2020,0,0,0
664,1039,Northern Territory,Australia,-12.4634,130.8456,06-02-2020,0,0,0
665,1040,Northern Territory,Australia,-12.4634,130.8456,07-02-2020,0,0,0
666,1041,Northern Territory,Australia,-12.4634,130.8456,08-02-2020,0,0,0
667,1042,Northern Territory,Australia,-12.4634,130.8456,09-02-2020,0,0,0
668,1043,Northern Territory,Australia,-12.4634,130.8456,10-02-2020,0,0,0
669,1044,Northern Territory,Australia,-12.4634,130.8456,11-02-2020,0,0,0
670,1045,Northern Territory,Australia,-12.4634,130.8456,12-02-2020,0,0,0
671,1046,Northern Territory,Australia,-12.4634,130.8456,13-02-2020,0,0,0
672,1047,Northern Territory,Australia,-12.4634,130.8456,14-02-2020,0,0,0
673,1048,Northern Territory,Australia,-12.4634,130.8456,15-02-2020,0,0,0
674,1049,Northern Territory,Australia,-12.4634,130.8456,16-02-2020,0,0,0
675,1050,Northern Territory,Australia,-12.4634,130.8456,17-02-2020,0,0,0
676,1051,Northern Territory,Australia,-12.4634,130.8456,18-02-2020,0,0,0
677,1052,Northern Territory,Australia,-12.4634,130.8456,19-02-2020,0,0,0
678,1053,Northern Territory,Australia,-12.4634,130.8456,20-02-2020,0,0,0
679,1054,Northern Territory,Australia,-12.4634,130.8456,21-02-2020,0,0,0
680,1055,Northern Territory,Australia,-12.4634,130.8456,22-02-2020,0,0,0
681,1056,Northern Territory,Australia,-12.4634,130.8456,23-02-2020,0,0,0
682,1057,Northern Territory,Australia,-12.4634,130.8456,24-02-2020,0,0,0
683,1058,Northern Territory,Australia,-12.4634,130.8456,25-02-2020,0,0,0
684,1059,Northern Territory,Australia,-12.4634,130.8456,26-02-2020,0,0,0
685,1060,Northern Territory,Australia,-12.4634,130.8456,27-02-2020,0,0,0
686,1061,Northern Territory,Australia,-12.4634,130.8456,28-02-2020,0,0,0
687,1062,Northern Territory,Australia,-12.4634,130.8456,29-02-2020,0,0,0
688,1063,Northern Territory,Australia,-12.4634,130.8456,01-03-2020,0,0,0
689,1064,Northern Territory,Australia,-12.4634,130.8456,02-03-2020,0,0,0
690,1065,Northern Territory,Australia,-12.4634,130.8456,03-03-2020,0,0,0
691,1066,Northern Territory,Australia,-12.4634,130.8456,04-03-2020,1,0,0
692,1067,Northern Territory,Australia,-12.4634,130.8456,05-03-2020,1,0,1
693,1068,Northern Territory,Australia,-12.4634,130.8456,06-03-2020,0,0,1
694,1069,Northern Territory,Australia,-12.4634,130.8456,07-03-2020,0,0,0
695,1070,Northern Territory,Australia,-12.4634,130.8456,08-03-2020,0,0,0
696,1071,Northern Territory,Australia,-12.4634,130.8456,09-03-2020,0,0,0
697,1072,Northern Territory,Australia,-12.4634,130.8456,10-03-2020,1,0,0
698,1073,Northern Territory,Australia,-12.4634,130.8456,11-03-2020,1,0,1
699,1074,Northern Territory,Australia,-12.4634,130.8456,12-03-2020,1,0,1
700,1075,Northern Territory,Australia,-12.4634,130.8456,13-03-2020,1,0,1
701,1076,Northern Territory,Australia,-12.4634,130.8456,14-03-2020,1,0,1
702,1077,Northern Territory,Australia,-12.4634,130.8456,15-03-2020,1,0,1
703,1078,Northern Territory,Australia,-12.4634,130.8456,16-03-2020,1,0,1
704,1079,Northern Territory,Australia,-12.4634,130.8456,17-03-2020,1,0,1
705,1080,Northern Territory,Australia,-12.4634,130.8456,18-03-2020,1,0,1
706,1081,Northern Territory,Australia,-12.4634,130.8456,19-03-2020,1,0,1
707,1082,Northern Territory,Australia,-12.4634,130.8456,20-03-2020,3,0,1
708,1117,Queensland,Australia,-28.0167,153.4,22-01-2020,0,0,2
709,1118,Queensland,Australia,-28.0167,153.4,23-01-2020,0,0,0
710,1119,Queensland,Australia,-28.0167,153.4,24-01-2020,0,0,0
711,1120,Queensland,Australia,-28.0167,153.4,25-01-2020,0,0,0
712,1121,Queensland,Australia,-28.0167,153.4,26-01-2020,0,0,0
713,1122,Queensland,Australia,-28.0167,153.4,27-01-2020,0,0,0
714,1123,Queensland,Australia,-28.0167,153.4,28-01-2020,0,0,0
715,1124,Queensland,Australia,-28.0167,153.4,29-01-2020,1,0,0
716,1125,Queensland,Australia,-28.0167,153.4,30-01-2020,3,0,1
717,1126,Queensland,Australia,-28.0167,153.4,31-01-2020,2,0,3
718,1127,Queensland,Australia,-28.0167,153.4,01-02-2020,3,0,2
719,1128,Queensland,Australia,-28.0167,153.4,02-02-2020,2,0,3
720,1129,Queensland,Australia,-28.0167,153.4,03-02-2020,2,0,2
721,1130,Queensland,Australia,-28.0167,153.4,04-02-2020,3,0,2
722,1131,Queensland,Australia,-28.0167,153.4,05-02-2020,3,0,3
723,1132,Queensland,Australia,-28.0167,153.4,06-02-2020,4,0,3
724,1133,Queensland,Australia,-28.0167,153.4,07-02-2020,5,0,4
725,1134,Queensland,Australia,-28.0167,153.4,08-02-2020,5,0,5
726,1135,Queensland,Australia,-28.0167,153.4,09-02-2020,5,0,5
727,1136,Queensland,Australia,-28.0167,153.4,10-02-2020,5,0,5
728,1137,Queensland,Australia,-28.0167,153.4,11-02-2020,5,0,5
729,1138,Queensland,Australia,-28.0167,153.4,12-02-2020,5,0,5
730,1139,Queensland,Australia,-28.0167,153.4,13-02-2020,5,0,5
731,1140,Queensland,Australia,-28.0167,153.4,14-02-2020,5,0,5
732,1141,Queensland,Australia,-28.0167,153.4,15-02-2020,5,0,5
733,1142,Queensland,Australia,-28.0167,153.4,16-02-2020,5,0,5
734,1143,Queensland,Australia,-28.0167,153.4,17-02-2020,5,0,5
735,1144,Queensland,Australia,-28.0167,153.4,18-02-2020,5,0,5
736,1145,Queensland,Australia,-28.0167,153.4,19-02-2020,5,0,5
737,1146,Queensland,Australia,-28.0167,153.4,20-02-2020,5,0,5
738,1147,Queensland,Australia,-28.0167,153.4,21-02-2020,5,0,5
739,1148,Queensland,Australia,-28.0167,153.4,22-02-2020,5,0,5
740,1149,Queensland,Australia,-28.0167,153.4,23-02-2020,5,0,5
741,1150,Queensland,Australia,-28.0167,153.4,24-02-2020,5,0,5
742,1151,Queensland,Australia,-28.0167,153.4,25-02-2020,5,0,5
743,1152,Queensland,Australia,-28.0167,153.4,26-02-2020,5,0,5
744,1153,Queensland,Australia,-28.0167,153.4,27-02-2020,5,0,5
745,1154,Queensland,Australia,-28.0167,153.4,28-02-2020,5,0,5
746,1155,Queensland,Australia,-28.0167,153.4,29-02-2020,9,0,5
747,1156,Queensland,Australia,-28.0167,153.4,01-03-2020,9,0,9
748,1157,Queensland,Australia,-28.0167,153.4,02-03-2020,9,0,9
749,1158,Queensland,Australia,-28.0167,153.4,03-03-2020,11,0,9
